fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
6.094959559953841,0.24201617601846379,0.39655257206000727,7.86179229919221,0.028949595599538407,37.949595599538405,103.05040440046159,0.991225413782187,3.1850404400461594,0.5337398899884602,12.322277579746125,7
6.158334610627993,0.21666615574880319,0.3141650061836103,8.97085568598986,0.02958334610627992,38.58334610627992,102.41665389372008,0.9909687448269566,3.121665389372008,0.549583652656998,12.670840358453956,7
6.095062317581305,0.24197507296747822,0.3964189871443041,7.863590557672829,0.028950623175813046,37.95062317581304,103.04937682418695,0.9912249976137957,3.1849376824186955,0.5337655793953262,12.322842746697175,7
6.655082601437651,0.35,0.2566524780431295,2.744066081150121,0.034,26.665247804312955,133.55508260143765,0.9901004256587062,3.295593391884988,0.4734326536980933,12.610590861581416,7
7.213686346320334,0.32030169743145775,0.42561439105338916,3.525054980952368,0.041424575642135565,26.48491512842711,131.5150848715729,0.9910454745385281,3.1469610333044753,0.6493966051370845,12.593966051370845,7
6.429824484561023,0.34120468041170604,0.29497074742683727,2.662806933017126,0.036198829897073494,25.439765979414698,132.5602340205853,0.9907319297938244,3.282830422676089,0.607590639176588,12.17590639176588,7
5.4261276495474435,0.16683103820867318,0.3457817267460712,1.4578172674607122,0.03979013770747961,40.36831038208673,98.0,0.9898736620764174,3.335288612120052,0.5626548197617863,11.836831038208674,7
6.754819228450197,0.16728054938429132,0.32271945061570867,1.0364027469214567,0.03355249444586219,21.907917592356302,74.27194506157086,0.9914188466976648,3.307280549384291,0.3936402746921457,11.18158351847126,7
6.979719797870582,0.16959439595741166,0.3683775838296466,1.4797197978705825,0.027959439595741164,25.878318787223495,75.0,0.9921432154340376,3.3,0.4571607717018816,10.824336242555301,7
6.27802751983664,0.14668165119019844,0.34331834880980155,1.2663669761960314,0.03809862400816797,23.0,73.66816511901985,0.9903294183420537,3.211211007934656,0.4388339456359391,11.444394496032672,7
6.426528190189444,0.43550939672981465,0.30020375869192584,4.559169141136664,0.028224530163509266,14.510187934596292,72.24490603270185,0.9911038595470749,3.1718338282273324,0.6220415429431668,11.769396635972038,7
5.7495131711753364,0.26990263423506733,0.32255679669621073,2.299026342350673,0.03875730243236995,13.750811381374438,73.0,0.989712816438736,3.0051135933924216,0.5098052684701346,11.849188618625561,7
6.338989766322917,0.3815802793432869,0.2746891163039352,3.8649609320353,0.03306217673921297,43.26554418480324,132.0,0.9913822537684613,3.281243534784259,0.4540673489118055,11.461399071303896,7
6.1,0.44,0.28,4.25,0.032,43.0,132.0,0.9916,3.26,0.47,11.285728991072826,7
6.899175497305431,0.3479685081358298,0.24260120253230538,1.6422788426725408,0.03063418264008811,24.788605786637298,126.31709132004406,0.9900355247649244,3.2347975949353893,0.38544975587298136,12.237406238685757,7
6.102875666968204,0.4192163876923186,0.21326384036198645,1.8099209122172202,0.0331488136832583,23.950395438913898,127.57440684162916,0.9897798706088687,3.293472319276027,0.5656649806335118,12.782242964705965,7
6.42865275954531,0.29207414838463985,0.3312188011748074,4.457305519090619,0.05301211513216583,22.054882492657455,129.94511750734256,0.9917960867179157,3.208781198825193,0.47701357272381073,12.076835489720436,7
6.1,0.44,0.28,4.25,0.032,43.0,132.0,0.9916,3.26,0.47,11.292851393070723,7
6.1,0.44,0.28,4.25,0.032,43.0,132.0,0.9916,3.26,0.47,11.29752803005473,7
7.767436161943425,0.16682464966256386,0.34434184507421006,1.1325638380565752,0.03630255352226301,30.891453873144748,93.2170922537105,0.9910272985986502,3.0862819190282873,0.6982907746289498,11.32170922537105,7
7.160927520815113,0.2583775341120781,0.4732449317758438,2.7562899167395467,0.03258941963464232,30.0,95.84768119796222,0.9904949680666083,3.1437086921834005,0.40980144426491183,12.178144958369774,7
7.095553925560306,0.4404446074439693,0.3688884813900767,2.7103741736926175,0.040962949379669225,35.0,128.02223037219846,0.9896044460744398,3.0714079235725693,0.43088921488793863,13.496294937966923,7
6.907636092867455,0.45923639071325445,0.3219090232168639,3.1488491166426034,0.03939696744056213,35.0,128.96181953566273,0.9897923639071325,3.130915237258639,0.4684727814265089,13.339696744056212,7
6.5,0.2564611390665411,0.35113630973340093,2.320292939332416,0.027569808659995657,35.93668792666715,133.81006378000146,0.9898253248293332,3.2787337585333427,0.3720292939332416,12.531656036666424,7
6.096169415050467,0.3392338830100933,0.28211356824411227,2.992338830100933,0.033557458774243,13.173050974915888,73.0,0.9894874898802172,2.9242271364882244,0.6484677660201865,12.426949025084111,7
6.106655799872052,0.34133115997441044,0.28089015668159395,3.0133115997441045,0.03340016300191922,13.155573666879913,73.0,0.9894806737300831,2.921780313363188,0.6526623199488208,12.444426333120086,7
6.326055727499695,0.30122274134088417,0.3427656628181707,10.321832817500916,0.034170301154548784,43.56914157045427,127.56914157045426,0.9940675683648642,3.258457078522713,0.4275545173182317,11.282169434204116,7
6.235310437083395,0.23088177010416447,0.33529458391666844,11.970581241249972,0.041382364597916714,43.764729195833425,125.85290620624987,0.9959129616923335,3.1114669746458197,0.5529418758750027,10.05587186187496,7
7.008381301560594,0.20327209637283591,0.3573823229017313,11.63926515647403,0.04193455807254329,44.869116145086565,124.19632578237015,0.9968848222076762,2.9402869975115826,0.5860734843525969,9.558897734711046,7
6.729635152684768,0.2013576564876821,0.3727153129753642,2.040729694630463,0.038839414121920525,31.86423435123179,101.5678828243841,0.992616190145079,3.215678828243841,0.5627153129753643,10.85678828243841,7
6.761645810174901,0.19922361265500663,0.3684472253100132,1.9767083796501985,0.03830590316375165,32.07763873449934,101.46118063275033,0.9927164902052147,3.2146118063275035,0.5584472253100132,10.846118063275034,7
6.823057153562593,0.2635337168550225,0.3498497123587331,2.7461143071251874,0.03787719985012369,30.55388569287481,102.0,0.9917594245498036,3.157543997002474,0.45954913707619927,11.524560029975262,7
5.7,0.22870363372079605,0.28870363372079605,1.3,0.028305545058119407,25.564818313960195,99.6944549418806,0.989567036337208,3.358703633720796,0.40175908430199014,12.45648183139602,7
6.170505078992328,0.34351111737831197,0.24353939052092072,1.8175555868915598,0.03188202031596931,25.0,98.0,0.9896423595936806,3.233553527092225,0.4347050507899233,12.494101015798465,7
5.105528628874847,0.2409593511715895,0.338081297656821,1.147967558579476,0.033952032441420525,49.04796755857947,158.0,0.9878915774851111,3.3204796755857946,0.32527643144374235,13.052032441420524,7
5.529228911604619,0.275281927440308,0.28707710883953813,3.834349376623866,0.04282048186007698,51.646144558023096,158.0,0.9914975252723928,3.346461445580231,0.42584578232092385,10.983084353581523,7
5.977666401614694,0.2488878763783154,0.32222424724336923,1.5443938189157698,0.03355560618108423,49.44439381891577,158.0,0.9891442844677738,3.3244439381891575,0.36888332008073466,12.655606181084229,7
6.430049283656614,0.18588943648507347,0.30944718242536745,1.1766830945522047,0.033466338108955905,22.8221127029853,87.41105635149265,0.9903098302960972,3.166321833813457,0.5912260553955144,11.621757020037126,7
6.025269022482188,0.18139187802757986,0.2869593901378994,1.0417563408273962,0.03616487318345207,23.721624394484024,87.86081219724201,0.990791069051049,3.2607705614208227,0.5597431461930591,10.87965987455068,7
5.90169392399132,0.17989836456052083,0.28040654175791674,1.0016939239913196,0.03701693923991319,23.99661215201736,87.99661215201736,0.9909358668254612,3.289390187363125,0.5496950936815626,10.655251164373091,7
6.020761084279279,0.2649058018728729,0.28754709906356357,1.3434061311011,0.034641297190690715,35.245290093643646,100.75470990635635,0.9904890580187287,3.3354709906356357,0.45792389157207214,11.473587028093092,7
6.92733765141336,0.203633117429332,0.29,1.28183441285334,0.042,34.29541396786665,101.0,0.9928355925092534,3.486825485784003,0.564550323856002,10.765872571079985,7
5.967825231304772,0.3751208204830682,0.27380668722709084,5.147986325282197,0.033595167180677274,48.70241640966137,112.5040273494356,0.9900309875426222,3.237185258074038,0.5552013674717803,12.980966563864545,7
6.336221208270528,0.31728900476908256,0.47722186009661693,5.717998696347821,0.03754443720193234,42.63778791729472,111.18222511922707,0.9916868189920619,3.1872890047690827,0.5345556279806767,12.009335071536238,7
5.570986458386289,0.362047065983696,0.26720180554849476,4.0829142364464985,0.03170986458386289,48.35493229193145,113.0,0.9896169954861288,3.2793520312420563,0.5477466145965723,12.734461632094487,7
6.197703192854112,0.3231731494274803,0.29841342528625986,2.2340283014206914,0.035204593614291776,18.204593614291777,73.20459361429178,0.9886493109578562,3.0979540638570824,0.4740918722858355,12.779540638570824,7
6.209246019189252,0.3273285669081308,0.2963357165459346,2.2640396498920556,0.0351815079616215,18.181507961621495,73.18150796162149,0.9886527738057568,3.098184920383785,0.4736301592324299,12.78184920383785,7
6.0,0.17,0.33,6.0,0.036,30.0,111.0,0.99362,3.32,0.58,10.133566358596127,7
6.0,0.17,0.33,6.0,0.036,30.0,111.0,0.99362,3.32,0.58,10.146196757047322,7
6.1,0.16,0.34,6.1,0.034,31.0,114.0,0.99365,3.32,0.58,10.14791724177087,7
6.03858372973838,0.166141627026162,0.333858372973838,6.03858372973838,0.035228325405232394,30.3858372973838,112.1575118921514,0.9936315751189215,3.32,0.58,10.13333333,7
6.0811800018320135,0.16188199981679863,0.3381180001832014,6.0811800018320135,0.03437639996335973,30.811800018320138,113.43540005496041,0.9936443540005496,3.32,0.58,10.15,7
6.1,0.22276115932699353,0.3628222397552704,5.786194203365032,0.028864996055064165,31.0,113.71472200305912,0.9926287047709517,3.2715027405200505,0.5029749408259625,10.79187549311698,7
6.0,0.17,0.33,6.0,0.036,30.0,111.0,0.99362,3.32,0.58,10.142067886790828,7
6.09543459516233,0.160456540483767,0.33954345951623305,6.09543459516233,0.0340913080967534,30.9543459516233,113.8630378548699,0.9936486303785488,3.32,0.58,10.15,7
6.197881097454194,0.2577383765364032,0.47052972563645146,6.54629192054484,0.0331943788081726,37.0,104.74205411545323,0.9920329708458083,3.240423780509161,0.492685403972758,11.527913491000483,7
6.219493771175967,0.23610124576480673,0.3444049830592269,3.4197455651044253,0.038243042654878434,37.73164590391989,102.53670819216022,0.9904174171766106,3.1775695734512155,0.4075695734512157,11.653670819216023,7
5.975779289317168,0.28847724873899117,0.2812110355341416,2.5408276650606196,0.03575779289317168,41.0,150.5605517767071,0.9921228412689151,3.411522751261009,0.6371282690280796,11.13529201173285,7
6.089354204508006,0.26212915909839873,0.4485166363935948,5.068180076231918,0.03216986287704031,37.29784734836002,103.40430530327995,0.9911245088221732,3.2383013712295967,0.468301371229597,11.740430530327997,7
6.364732749617691,0.23896756566800978,0.42881681259557725,6.838282311830959,0.03757423467746439,37.0,105.36774781106634,0.9923896162523078,3.2070534500764616,0.47808588440845207,11.298492469275676,7
6.9,0.19,0.31,19.25,0.043,38.0,167.0,0.99954,2.93,0.52,9.1,7
6.979868737093036,0.2778556108023399,0.4697374741860725,14.737416354243452,0.04859081159651254,39.597374741860726,167.79868737093037,0.9979905465003951,3.041816231930251,0.52,9.499343685465181,7
6.924330192798297,0.21676321207812638,0.3586603855965934,17.875344106896236,0.04470311349588077,38.48660385596593,167.24330192798297,0.999067994259713,2.9640622699176156,0.52,9.221650963991483,7
6.972541212319297,0.26979533355122676,0.45508242463859405,15.151421503959718,0.048077884862350796,39.45082424638594,167.72541212319297,0.9981327004810057,3.031557697247016,0.52,9.462706061596485,7
5.90683483714482,0.12820180457378336,0.28341741857240976,1.475183208593014,0.03624816791406986,35.658258142759024,83.13669674289639,0.990698990977131,3.316330325710361,0.42546786971585554,10.92733934857928,7
6.56856898931598,0.3205706967947941,0.3946118267398824,2.5938731952071077,0.04082039422466274,35.04490144383431,85.86529566849705,0.9892309442812582,3.1198783176435487,0.39134704331502945,13.192236534797647,7
6.035110489783989,0.1605331469351967,0.30316179824868383,1.641268731757123,0.03777205994162279,35.806985014594304,83.57904495621709,0.990435036323059,3.2875367032107463,0.41420955043782903,11.363235964973677,7
6.54137103810354,0.17586289618964598,0.38234515847585837,1.541040273327522,0.03188274207620708,27.64822622862124,111.88274207620708,0.9911959712126003,3.224203256765558,0.5206855190517702,11.446903169517169,7
6.1,0.22,0.4,1.85,0.031,25.0,111.0,0.98966,3.03,0.3,11.8,7
6.464645916489557,0.28160700379592923,0.2906428015183717,2.7417820986941592,0.03774287939265133,26.032140075918583,107.03214007591859,0.9911713953324325,3.319357198481628,0.4106428015183717,11.61928404555115,7
6.052210933905425,0.24389453304728748,0.2996429612013926,1.7783164008581376,0.025743202729596754,24.52210933905425,110.52210933905425,0.9897269046925324,3.168588291674267,0.3812414123607774,12.1823125287566,7
6.027260270615405,0.2563698646922976,0.2472465682923502,1.7408904059231072,0.022998629767694533,24.27260270615405,110.27260270615405,0.9897618356211384,3.240945215215326,0.4236575399538117,12.381917835076761,7
6.359497459926448,0.2956065985556676,0.3274142131407557,8.406862948739546,0.026922182772584374,39.88786802888665,133.6292893429622,0.9922584436554517,3.2240502540073552,0.32672791826680114,12.188786802888664,7
6.229057766613785,0.2676552357029541,0.3236873647603939,8.70501081916849,0.02897194938178337,40.44689528594092,133.8156317619803,0.9922994389876356,3.2370942233386213,0.29318628284354487,12.244689528594092,7
6.074767052453587,0.23670772201199652,0.33784620335332755,1.7430759329334489,0.02746770914013137,42.215379664667246,78.88615186586689,0.9892151997425627,3.1546770914013136,0.5070772201199654,12.45446074634676,7
5.348623523082682,0.2748623523082682,0.3533700393844618,1.366299606155382,0.035,39.83425098461154,78.99449409233073,0.9894082931686226,3.2896696455398438,0.6134801575378472,12.199449409233072,7
7.080249085065022,0.3603591075442723,0.3680249085065022,4.776658009622299,0.019287286035417857,38.98204462278638,113.94613386835915,0.9903305531813696,3.0817955377213617,0.48964089245572767,12.716159839492253,7
6.144369736711075,0.38,0.2628873947342215,3.634745087597003,0.03365254912402997,38.0,111.19249298228144,0.9888682195963567,3.1703753508859287,0.47096246491140714,13.542252105315569,7
6.0,0.38,0.26,3.5,0.035,38.0,111.0,0.98872,3.18,0.47,13.6,7
6.939695782881084,0.38,0.2787939156576217,4.3770493973556786,0.02622950602644322,38.0,112.25292771050812,0.9896847543370912,3.1173536144745944,0.47626463855254053,13.224121686847566,7
6.061423862862217,0.27552977370785936,0.35918874971614595,1.2309602285629728,0.03861423862862216,17.92384091425189,76.9238409142519,0.9901987251154168,3.292433750851562,0.4953311360023676,11.630960228562973,7
6.09865576571355,0.2283693634295032,0.3728404474283017,1.1689070571440832,0.038986557657135504,17.675628228576333,76.67562822857633,0.9901130917388588,3.251478657715095,0.5127060239996567,11.568907057144084,7
5.934854232503568,0.4358513054954814,0.312779885251308,1.4419096124940545,0.03734854232503567,18.767638449976218,77.76763844997622,0.9904898352652417,3.431660344246076,0.43626530850166473,11.841909612494055,7
6.243531491148994,0.3000966656430476,0.2555501852420529,3.28947962337418,0.03377509262102645,44.44498147579471,131.1100370484106,0.9907533011114523,3.3266505557261588,0.4856468508851005,11.888754631051322,7
5.788261370916515,0.3483017371970749,0.2528721257112736,3.5840661717599023,0.032436062855636806,44.71278742887264,130.5744251422547,0.9907372327542677,3.3186163771338206,0.5311738629083484,11.82180314278184,7
6.898299307611796,0.2307683086058098,0.25940176063301057,2.8658063303688373,0.03570088031650528,44.05982393669894,131.8803521266021,0.9907764105637981,3.3382052818990315,0.4201700692388204,11.985044015825265,7
7.209657322751781,0.18237928346560273,0.37955218108475336,1.8858644880957534,0.03980685354496438,33.237928346560274,185.57242992063834,0.9937333800629631,3.3762071653439722,0.4123792834656027,10.314485984127671,7
6.891754344647923,0.3067017378591691,0.33752630339437684,7.229589789390405,0.058807601375118194,35.945028964319484,174.1923986248818,0.9962235902604041,3.455602317145559,0.6145028964319486,11.053274619671562,7
6.611266820922056,0.19450672836882274,0.25338004627661703,1.4328476323891752,0.05226289248818133,34.07511213948038,180.73710751181866,0.9936244058738777,3.30600897115843,0.42751121394803787,9.463845318558322,7
5.428106540144567,0.17863535073012204,0.29004067773735037,1.5289200948915749,0.046004067773735044,16.42973364963858,62.14053270072284,0.9904338721653229,3.3454992748168624,0.4384319620433701,11.515273602192796,7
5.356338069310679,0.1885035154697816,0.2963204189353156,1.5827464480169906,0.04663204189353156,16.6091548267233,61.7816903465534,0.9901494895996436,3.3123063570561895,0.41690142079320375,11.667781602714808,7
5.223424633354845,0.20927495182473102,0.31022309174623663,1.6933072476129016,0.04793307247612902,16.96653623806451,61.033463761935494,0.989536581206514,3.238438357776344,0.37,11.997769082537634,7
6.851534853950736,0.2354604561852207,0.2972697719073896,2.715023449320218,0.03872697719073896,27.515348539507357,76.0,0.9910859768707093,2.9833441696729044,0.4108884033517275,11.409209123704414,7
6.764244803295915,0.20927344098877426,0.3103632795056129,3.2824087785765577,0.040036327950561286,26.64244803295914,76.0,0.9914569595859923,2.935334641812753,0.50254295653929,10.885468819775484,7
6.161762245494198,0.20231088922134569,0.3323108892213457,1.1924355688538275,0.03807564431146172,45.0,125.30673323359629,0.9902742892994227,3.2938237754505804,0.42920199700788886,11.831088922134569,7
7.163505168223928,0.3609003445482618,0.4338295520872596,5.138295520872596,0.033927972436139056,40.98199310903476,112.52701033644786,0.9919459903790031,3.174909965545174,0.5350900344548262,12.15450172274131,7
7.731727172447498,0.3987818114964998,0.38458364505455017,4.645836450545502,0.03089745508028001,40.22436377007,113.663454344895,0.9919876599926462,3.17112181885035,0.53887818114965,12.343909057482499,7
7.163133712383983,0.24062420796509248,0.3751235743371665,5.106242079650925,0.05048764256628335,39.91872623895277,112.38751584069816,0.9933052661575121,3.131436945575565,0.5230624207965092,10.720611535406572,7
5.613017790877842,0.25210741860187935,0.32210741860187936,1.7708694188402543,0.03134091976896635,44.02685465046984,113.39462906990603,0.9902847747561037,3.357892581398121,0.5207646860783873,11.51838872097181,7
5.5842096205857406,0.2525506212217578,0.3225506212217578,1.733197196150584,0.03109715832803319,44.13765530543946,113.3724689389121,0.9902384600823263,3.3574493787782425,0.5156678559497849,11.511740681673633,7
5.69245655821103,0.2508852837198303,0.3208852837198303,1.874750883814424,0.03201309395409333,43.72132092995758,113.45573581400849,0.9904124878512778,3.3591147162801698,0.5348192372219515,11.536720744202546,7
6.129183423576038,0.6821017659336412,0.04363787380138221,3.0937751353640564,0.038521419825161315,17.822958558940094,120.53112432317972,0.9901006627030461,3.228326630569585,0.911673369430415,13.73540828821198,7
6.5634000767415985,0.1785598772134419,0.2829399309325611,2.5711975442688377,0.04448998848876018,21.365999232584013,130.63400076741598,0.9914291393937413,3.2,0.45365999232584014,11.492799386067208,7
6.53641528191046,0.30549069733732237,0.31086777447163155,3.9081096437012492,0.05072262462805855,20.907541542686182,129.63584718089538,0.9910523917059578,3.2145661127641842,0.4672830563820921,12.364152819104605,7
5.3919250459593435,0.4675203768376496,0.203621544118073,2.3838500919186862,0.038657423713283214,22.852365349262044,129.14763465073796,0.9898502285478006,3.3363784558819267,0.7242332582712335,13.193311488966861,7
6.832207926063598,0.1989515743907494,0.35269657980173447,10.505242128046252,0.04107863192069379,20.48689467988437,90.0,0.995091754831392,3.145393159603469,0.4375655266005782,11.19213680793062,7
6.427359214864512,0.2528435519498624,0.3483153949227648,9.075807228475584,0.02467384203089408,20.77897367181568,87.55794734363135,0.9918962252562168,3.1549461847682942,0.3017922355406464,12.893667113319808,7
5.7907393332051456,0.3882101111324758,0.31456808890598065,1.8277820003845644,0.028993775550855323,34.63579777735048,95.72840444529903,0.9896014164219188,3.309011688829068,0.4944435999230872,12.291361778119613,7
5.837020450497955,0.3804965915836742,0.3083972732669394,1.688938648506136,0.030690749851591672,34.79006816832651,95.41986366334697,0.9897109483995118,3.330609543565712,0.5222122702987728,12.167945465338788,7
5.946232949483815,0.27014633223049395,0.32895392543577506,11.461301151548554,0.038313822369267475,43.22384813589438,127.22384813589437,0.9947788728400576,3.2411924067947187,0.48970733553901213,10.746964610636285,7
6.2649499911098046,0.2962231810908022,0.34054363604035653,10.505150026670584,0.03483690918789304,43.51359090100891,127.51359090100891,0.9941820027439217,3.2556795450504454,0.43755363781839557,11.196065896563816,7
6.889900015270943,0.30179249350984927,0.36224750038177356,8.450499923645285,0.035742501145320724,44.67425011453207,128.0,0.993188990001527,3.2350499923645284,0.3747225041995093,11.73648746373151,7
4.751314307072011,0.5048685692927989,0.13489016145920144,4.885307923455993,0.03760965076991998,50.43860307967995,96.02412692479997,0.9900521498310656,3.369013330841599,0.41951746150400065,12.414692076544007,7
4.896202713504078,0.4870717105595651,0.11977216281024462,4.521096834245244,0.04114261718552582,50.84219366849049,97.16540090450135,0.9906781605054688,3.390151891459837,0.4066160361800544,11.819577919646873,7
5.798890153170071,0.4001109846829929,0.26874707512728685,4.245122684173845,0.03644567760758881,45.78271043035524,93.11419401897203,0.9895516413712632,3.2467961487968253,0.4777161196205595,13.054877315826154,7
6.428987185300312,0.3256519222049532,0.31084051258798756,3.702316659109595,0.03531303844409906,42.62607688819813,92.45797437060062,0.9896782921875674,3.1519126910869346,0.48397089702897816,12.956519222049533,7
6.621313810820158,0.26520439256546446,0.28840146418848817,2.6307301148344866,0.040213138108201575,45.053284527050394,90.4200732094244,0.9910452552432807,3.3000620300697876,0.48946715472949603,11.930730114834486,7
6.380618544389223,0.3103299002929638,0.35160824526811396,2.848556779518706,0.03780618544389223,42.193814556107775,90.64536091708084,0.9901456906680931,3.2677319541459586,0.45484536390269437,12.442061914151193,7
7.4331050682250535,0.23305836511575742,0.2973883269768485,6.6579610899228285,0.03085338528688083,29.0,132.0,0.9933985805559781,3.121019455038586,0.33681556403086865,10.957330735655958,7
6.187715490037119,0.32877154900371197,0.27122845099628806,5.10883666936897,0.03415732350556791,29.877154900371195,133.7543098007424,0.9925992670183044,3.1938577450185597,0.41262929402227166,10.528987354610246,7
6.620648434049039,0.4501621085122596,0.28867747390081727,4.994667328348799,0.032280716071062504,29.0,133.73549478016346,0.9907345734450921,3.271484634611442,0.4467747390081731,12.795008454626682,7
6.921721714919776,0.33489239281751404,0.3839139142540112,2.0940315353576264,0.033489239281751404,33.09784785635028,117.45107607182486,0.9907696871923737,3.1976126141430505,0.49527402491677947,11.82553803591243,7
6.2046098752204175,0.3775413998824443,0.4176950623897915,2.486170374338749,0.03801536625073472,34.030732501469444,116.98463374926527,0.9913270684753379,3.3603073250146944,0.5896926749853055,11.590780249559165,7
6.029422477714279,0.20147112388571392,0.3695531992000037,5.358844955428558,0.03311732566857164,44.5735561942857,119.72066858285709,0.9924561277264,3.265437694742859,0.7814893359999878,11.019923914857097,7
6.50309676871207,0.21,0.31637161224544846,3.1539871428186106,0.03224335476196898,45.0,122.21238707484828,0.9903524361530411,3.2281858061227244,0.6435406530546189,12.422787091840863,7
6.478882379549031,0.21,0.3134658855458837,3.3573880117881405,0.031904353313686434,45.0,122.11552951819613,0.9904584951775752,3.226732942772942,0.6784093734493956,12.400994141594127,7
6.786202495220185,0.29275950095596304,0.3307271379860349,1.7045991682599384,0.02886202495220185,9.559352740601438,61.86202495220185,0.9896186947750162,3.176780582218043,0.5359789187379198,12.804599168259937,7
6.10755456051615,0.41,0.22308151464946166,1.9,0.024694833057203918,5.770378662365418,55.53777280258075,0.9891058944223055,3.0831412050924634,0.7453180375828058,13.077037866236541,7
6.6525745691465135,0.26776227826823884,0.3363763177805319,1.5767324506096336,0.03140495628414952,10.818815889026594,55.35346490121927,0.9903273868600249,3.0658614039512293,0.7188811391341194,12.030197351828901,7
5.591325809371886,0.2954795485623132,0.3,1.1365303237487545,0.022547954856231317,19.634696762512455,110.36530323748754,0.9885676234154417,3.290684062939181,0.42748942087338077,12.891325809371887,7
5.875261990348374,0.31251571942090245,0.3,1.2501047961393499,0.02425157194209025,18.498952038606504,111.5010479613935,0.9881871489329331,3.1373585252118774,0.5751362349811547,13.175261990348375,7
5.601726283978804,0.29339087613262677,0.3406905135915216,1.1,0.02674722658567752,19.66091238673732,111.01726283978805,0.9886967817522652,3.2586189728169566,0.4071270090610144,12.732182477347465,7
6.2,0.66,0.48,1.2,0.029,29.0,75.0,0.9892,3.33,0.39,12.8,8
6.6475505182932295,0.5582839731151751,0.40269581956753303,1.4441184645235798,0.030220592322617902,27.7794076773821,74.5931358924607,0.9890738721266629,3.179460280210459,0.37372543569842803,12.88137282150786,8
6.2,0.66,0.48,1.2,0.029,29.0,75.0,0.9892,3.33,0.39,12.8,8
6.2,0.66,0.48,1.2,0.029,29.0,75.0,0.9892,3.33,0.39,12.8,8
6.2,0.66,0.48,1.2,0.029,29.0,75.0,0.9892,3.33,0.39,12.8,8
6.2,0.66,0.48,1.2,0.029,29.0,75.0,0.9892,3.33,0.39,12.8,8
6.2,0.66,0.48,1.2,0.029,29.0,75.0,0.9892,3.33,0.39,12.8,8
6.275893194861468,0.37919517901256783,0.32821361027706375,3.856261820151385,0.05176795845844044,28.24106805138532,79.55359169168808,0.990080361060393,3.2616961246246787,0.5190184312644959,12.72410680513853,8
6.2297080549878,0.5500801965451406,0.42058389002440033,2.239781924572994,0.03791241649633995,28.702919450122003,76.782483299268,0.9895446134378585,3.30326275051098,0.4405036934792598,12.7702919450122,8
6.2,0.66,0.48,1.2,0.029,29.0,75.0,0.9892,3.33,0.39,12.8,8
6.2,0.66,0.48,1.2,0.029,29.0,75.0,0.9892,3.33,0.39,12.8,8
6.2,0.66,0.48,1.2,0.029,29.0,75.0,0.9892,3.33,0.39,12.8,8
6.2,0.66,0.48,1.2,0.029,29.0,75.0,0.9892,3.33,0.39,12.8,8
6.494263043089253,0.5931220356615333,0.4291727471027653,1.36050711441232,0.0298025355720616,28.1974644279384,74.73248814264613,0.9891170713242203,3.2310206127790693,0.37929952570584535,12.853502371470773,8
7.102065302320879,0.4549851585634366,0.3241887205082118,1.6920356194477522,0.031460178097238764,26.53982190276124,74.17994063425374,0.9889457815966187,3.026578034673886,0.3571976253701498,12.96401187314925,8
7.295169582665869,0.41109782212139345,0.290834344812259,1.7973652269086557,0.031986826134543275,26.01317386545672,74.00439128848558,0.9888913612994306,2.9616247767396624,0.3501756515394229,12.999121742302885,8
6.207661981392965,0.63165066884603,0.46467603721407025,1.4681693487537704,0.03129859441788946,28.92338018607035,75.45971888357789,0.9892888789841584,3.323104216746332,0.4030253683680403,12.792338018607035,8
6.2,0.66,0.48,1.2,0.029,29.0,75.0,0.9892,3.33,0.39,12.8,8
7.082268815241883,0.4594843601722992,0.3276081137309474,1.681237535586482,0.03140618767793241,26.593812322067592,74.1979374406892,0.9889513606066137,3.0332368530550027,0.35791749762756786,12.960412511862161,8
6.2,0.66,0.48,1.2,0.029,29.0,75.0,0.9892,3.33,0.39,12.8,8
6.951999431666193,0.24480005683338063,0.34400028416690315,1.3960011366676126,0.039880034100028376,39.480005683338064,122.75999715833098,0.992240002841669,3.2420008525007096,0.4344001705001419,11.031998010831677,8
6.241608103516942,0.322819088354344,0.2873819245852738,1.5953015194094267,0.04446306584107516,41.69798987060382,120.95301519409426,0.9917436182329131,3.43161055711679,0.42765075970471333,11.058391896483057,8
6.073834790903916,0.3416935860233094,0.2475357628396801,1.5638440232944841,0.04309990767609432,41.90770651137011,120.63844023294484,0.9913661282795337,3.4200761418746444,0.4119220116472422,11.226165209096084,8
5.848050628253648,0.3670943043214646,0.19391202421024128,1.5215094927975588,0.04126541135456088,42.18993671468294,120.21509492797558,0.9908581139135707,3.4045534806924382,0.3907547463987795,11.451949371746352,8
5.241695066282789,0.4353093050431863,0.049902578242162265,1.4078178249280229,0.03633877241354765,42.94788116714651,119.07817824928023,0.9894938138991363,3.3628665358069414,0.33390891246401144,12.058304933717212,8
6.275924366498411,0.31895850876892873,0.29553203704337266,1.601735818718452,0.044741885477799594,41.655094541876984,121.01735818718453,0.9918208298246214,3.433969800196766,0.43086790935922603,11.024075633501589,8
5.322969779653028,0.4261658997890344,0.06920532266759405,1.4230568336849425,0.03699912945968085,42.846287775433716,119.23056833684943,0.9896766820042192,3.3684541723511456,0.34152841684247137,11.977030220346972,8
